danceability,energy,tempo,popularity,track_name,artist_name
1.1609381266199228,0.7521113018986857,0.9998654916625248,2.9474369160550395,APT.,ROSÉ
-0.653451148428809,-0.19995695060259389,1.3101575320513072,3.506274401913878,Die With A Smile,Lady Gaga
-1.2558850874098333,-1.660459557842776,-1.1960874486107136,1.2709244584785249,Satu Bulan,Bernadya
-1.1637481320362648,-0.6784834021215613,0.4730422130690908,0.29295885822555784,Masing Masing,Ernie Zakri
-1.234622713092856,0.09912208159676113,0.3406250327823995,0.29295885822555784,Serana,For Revenge
-0.7810253943306731,-0.10026393986947554,-1.2234314575378396,1.1312150870138153,"Untungnya, Hidup Harus Tetap Berjalan",Bernadya
-1.5322959535305385,-0.9376852300276687,-1.4531835934597954,0.7120869726196866,Kata Mereka Ini Berlebihan,Bernadya
-2.5883272112737457,-1.386303778326701,1.8021761901448594,0.8517963440843961,Aku Yang Jatuh Cinta,Dudy Oris
-1.107048467190992,-0.010540230209669038,-1.0480897353185916,-0.6850067420274092,Nina,.Feast
-0.14315416482135357,-0.24481880543249712,0.7560249450496901,-0.26587862763328046,Sialan,Adrian Khalif
-0.14315416482135357,-1.7202753642826472,0.26268766723630205,0.5723776011549769,Runtuh,Feby Putri
-1.1353982996136285,-1.097194047200658,-1.428893230199658,0.4326682296902674,Bunga Abadi,Rio Clappy
-0.33451553367414966,1.2605456566375886,0.5136418202324626,0.4326682296902674,Duka,Last Child
0.9483143834501493,-0.6236522462183463,-0.5286576672600276,3.087146287519749,BIRDS OF A FEATHER,Billie Eilish
-0.17859145534964915,-1.600643751402905,-1.1864407043445446,0.5723776011549769,Lantas,Juicy Luicy
-0.5400518187382632,-1.6754135094527438,-1.04330106370445,0.5723776011549769,Apa Mungkin,Bernadya
-0.6463636903231499,-1.3713498267167332,-0.005686146269271609,0.5723776011549769,Pesan Terakhir,Lyodra
-1.9433685236587668,-1.4959660901331309,2.940422612514892,0.7120869726196866,Gala bunga matahari,Sal Priadi
-2.148904808722881,-0.4741127301186687,-1.8272204871469664,0.5723776011549769,Lama-Lama,Bernadya
-0.21402874587794474,-0.7382992085614324,1.0322410758363942,0.4326682296902674,Kini Mereka Tahu,Bernadya
-1.0857860928740146,-1.2716568159836148,1.724030621485103,0.013540115296138676,Tampar,Juicy Luicy
0.7569530145973532,0.7670652535086534,-0.14507813086351687,0.4326682296902674,Rumah Ke Rumah,Hindia
-2.559977378851109,0.9714359255115455,-0.9107103808230436,0.15324948676084824,Seandainya,Vierra
-0.5046145282099677,-0.3943583215321741,0.5450110893569836,0.5723776011549769,Bawa Dia Kembali,Mahalini
0.3387929863634662,0.08416812998679338,0.16483220381689162,-0.1261692561685709,Tunggu Apa Lagi,Nyoman Paul
0.41675502552571647,-0.5588517892418193,-0.0073517711785382285,2.1091806872667824,Night Changes,One Direction
-0.5754891092665588,-1.0174396386141633,-1.2238825642840994,0.15324948676084824,Nanti Kita Seperti Ini,Batas Senja
-0.7597630200136958,-0.9675931332476042,0.3235870779813608,0.4326682296902674,Tak Segampang Itu,Anggi Marito
-1.0078240537117649,-2.4978808480009693,-0.04743087055776477,0.29295885822555784,Bertaut,Nadin Amizah
-1.0078240537117649,-0.7133759558781527,-0.04795137834191059,0.013540115296138676,Keras Kepala,Meiska
-1.7378322385946527,-1.047347541834099,-0.10548483874949292,0.29295885822555784,Sampai Menutup Mata,Mahalini
-0.7385006456967185,-1.3613805256434213,1.2348574059448822,-0.40558799909799004,penjaga hati,Nadhif Basalamah
-0.3841277404137627,-1.9744925416520986,0.755226833114,0.29295885822555784,Kembali Pulang,Suara Kayu
-0.5187894444212858,-1.3015647192035504,-1.36004740061664,0.29295885822555784,Lampu Kuning,Juicy Luicy
-0.5967514835835361,0.85678896316846,-0.21572838743157335,-0.26587862763328046,Jakarta Hari Ini,For Revenge
-1.7874444453342666,-0.25478810650580896,-1.4096344421862632,0.15324948676084824,Selamat (Selamat Tinggal),Virgoun
0.26791840530687505,-1.3364572729601418,1.1326296771386473,0.15324948676084824,L,Hal
-0.26364095261755854,1.0113131298047928,1.034219005416148,1.2709244584785249,It Will Rain,Bruno Mars
-1.0574362604513783,-1.43615028369326,1.9952845780629507,0.15324948676084824,Interaksi,Tulus
-1.227535254987197,-1.211841009543744,-0.11707481207647283,0.29295885822555784,Mati-Matian,Mahalini
-0.2990782431458541,0.05426022676685788,0.13058279162009825,-0.40558799909799004,Rahasia Hati,Nidji
-1.170835590141924,-0.857930821441174,1.653137461284446,0.013540115296138676,Tak Di Tanganku,Juicy Luicy
0.8490899699709217,0.7670652535086534,-0.35598788499939465,2.1091806872667824,Moonlit Floor (Kiss Me),LISA
-0.5613141930552406,-0.8479615203678622,-1.1162068540038048,0.15324948676084824,Monokrom,Tulus
-1.170835590141924,-2.0193543964820018,-1.4614770174871847,-0.1261692561685709,Rumah Singgah,Fabio Asher
-0.029754835130807743,1.6643023501067173,-0.6315100054072373,0.013540115296138676,Evaluasi,Hindia
-1.2062728806702196,-0.6236522462183463,0.5521940967781954,-0.26587862763328046,Tanpa Cinta,Yovie & Nuno
-0.9865616793947874,-1.102178697737314,0.2699400756954003,0.013540115296138676,Janji Setia,Tiara Andini
-0.7810253943306731,0.23370764608647088,1.9400066513866672,0.013540115296138676,Sekuat Hatimu,Last Child
0.5868540200615344,-1.092209396664002,0.47512424420567406,0.013540115296138676,Komang,Raim Laode
0.8207401375482852,0.24866159769643864,1.3782746507365207,0.013540115296138676,,
-0.5825765673722179,0.8069424578019008,1.0309571566355011,0.29295885822555784,Bunny Girl,AKASAKI
-0.6818009808514455,1.0462056835613842,1.7187908431247028,1.2709244584785249,ライラック,Mrs. GREEN APPLE
0.3317055282578071,0.6175257374089759,-0.14500872982563043,2.3885994301962015,オトノケ - Otonoke,Creepy Nuts
0.40258010931439825,0.9714359255115455,-0.8585208003326918,0.013540115296138676,Who,Jimin
1.7633720656009466,1.3452847157607393,0.2010248450744964,-1.2438442278862474,familie,Mrs. GREEN APPLE
-0.830637601070287,1.5745786404469109,-0.9780987886104533,-0.40558799909799004,Whiplash,aespa
-0.6888884389571046,0.9863898771215132,0.5489669485164909,-0.40558799909799004,Same Blue,OFFICIAL HIGE DANDISM
1.0121015064010812,-0.26974205811577673,-0.18075026433697533,-0.40558799909799004,NEW LOOK,MISAMO
-2.148904808722881,1.2904535598575242,2.244191400441472,-0.40558799909799004,ケセラセラ,Mrs. GREEN APPLE
-0.3912151985194218,0.7870038556552771,-0.8538362302753795,-0.40558799909799004,青と夏,Mrs. GREEN APPLE
1.6995849426500147,0.9465126728282659,1.2769838359417487,0.7120869726196866,幾億光年,Omoinotake
-0.9440369307608327,0.18386114071991172,1.2380151531686994,-0.6850067420274092,Bling-Bang-Bang-Born,Creepy Nuts
0.870352344287899,0.313462054672965,-0.3552244735826473,-0.5452973705626997,Soranji,Mrs. GREEN APPLE
-0.6676260646401273,0.4031857643327715,1.3793503668237554,-0.5452973705626997,ダンスホール,Mrs. GREEN APPLE
1.2105503333595364,0.24866159769643864,0.9314013677878813,-0.5452973705626997,花束,back number
-2.2268668478851312,-0.030478832356292705,0.8741455115318433,-0.26587862763328046,はいよろこんで,Kocchi no Kento
-1.9717183560814031,1.5496553877636312,-1.5656826758731737,-0.5452973705626997,新しい恋人達に,back number
-0.7881128524363322,-0.0055555796730131215,1.103550642264368,-0.40558799909799004,怪獣の花唄,Vaundy
0.40966756742005733,0.6274950384822877,-0.09379076386568387,-0.5452973705626997,点描の唄,Mrs. GREEN APPLE
-0.5187894444212858,1.4499623770305134,0.616424757341787,-0.5452973705626997,Magic,Mrs. GREEN APPLE
0.686078433540762,0.9016508179983627,-0.25011660170413913,-0.8247161134921187,高嶺の花子さん,back number
-1.3409345846777427,0.6424489900922555,0.8884421253363813,-0.6850067420274092,INZM,Number_i
-0.4833521538929903,1.360238667370707,0.7258701940881769,-0.1261692561685709,水平線,back number
1.2176377914651957,-0.07035603664954004,0.1646240007032333,-1.3835535993509571,カーテンコール,Yuuri
-1.0857860928740146,0.5178327266758576,-0.8834704734527469,-1.2438442278862474,I wonder,Da-iCE
1.3381245792614005,1.3303307641507716,0.3412496421233745,0.7120869726196866,ねっこ,King Gnu
0.25374348909555683,0.04429092569354605,-0.5978852025514185,-0.40558799909799004,CRAZY,LE SSERAFIM
0.6719035173294439,1.0711289362446639,0.33535055390305585,0.013540115296138676,晩餐歌,tuki.
0.26791840530687505,1.056174984634696,0.0611123526961058,-0.6850067420274092,IYKYK,XG
1.5082235737972185,-0.6485754989016258,-0.18165247782949506,-0.8247161134921187,元彼女のみなさまへ,Koresawa
0.3600553606804436,1.3901465705906424,2.073638349836365,-1.2438442278862474,アポリア,ヨルシカ
0.9766642158727857,0.6574029417022232,-1.1165885597121787,-0.6850067420274092,GOAT,Number_i
1.302687288733105,0.1788764901832558,0.37664417144528917,1.2709244584785249,BON,Number_i
0.019857371608806056,1.7091642049366207,0.4108935836420825,-0.6850067420274092,Magnetic,ILLIT
-0.5684016511608997,1.4250391243472338,-0.9615119405556735,-0.40558799909799004,唱,Ado
-1.107048467190992,1.5396860866903195,1.581307387072325,-0.5452973705626997,インフェルノ,Mrs. GREEN APPLE
0.16160653372198835,1.5197474845436962,1.2418322102524357,-0.1261692561685709,アイドル,YOASOBI
0.5301543552162615,1.305407511467492,-0.4590831267792055,-0.5452973705626997,ファタール - Fatal,GEMN
1.2530750819934913,0.9913745276581691,0.16566501627152494,1.2709244584785249,コロンブス,Mrs. GREEN APPLE
0.7144282659633985,0.9415280222916099,0.7896844484244517,-2.5012285710686335,Seven (feat. Latto) (Explicit Ver.),Jung Kook
-0.3061657012515132,0.33838530735624456,-1.4300036468058357,-0.6850067420274092,Cherish (My Love),ILLIT
0.4309299417370347,1.6443637479600937,0.8217477279278331,-0.6850067420274092,がらくた - JUNK,Kenshi Yonezu
1.2885123725217869,0.2735848503797182,1.1728475785936459,-1.9423910852097954,TAIDADA,ZUTOMAYO
-0.107716874293058,1.2256531028809972,0.18447269753865986,-0.9644254849568283,愛とU,Mega Shinnosuke
-0.9298620145495146,-0.1501104452360347,0.8944106145945865,-0.8247161134921187,ロマンチシズム,Mrs. GREEN APPLE
-0.5329643606326041,0.5278020277491694,0.9950074190104978,1.550343201407944,HAPPY BIRTHDAY,back number
-1.234622713092856,0.37826251164949193,1.3815712000361107,-1.1041348564215379,I'll Be There,Jin
1.1609381266199228,0.7421420008253738,-0.7371383850698914,0.9915057155491057,僕のこと,Mrs. GREEN APPLE
-0.043929751342125976,1.120975441611223,2.0659348346310074,-2.082100456674505,UP - KARINA Solo,aespa
0.5230668971106032,0.5726638825790726,-1.8640377377455455,0.4326682296902674,,
1.9901707249820384,0.4630015707726425,-0.11190443475395785,1.9694713158020727,,
-0.5542267349495814,1.6493483984967496,-1.3953378283817255,-1.5232629708156666,POWER,G-DRAGON
0.6931658916464212,0.8817122158517395,-0.4926038280781952,2.1091806872667824,,
1.2530750819934913,1.410085172737266,-0.7891891634844712,-0.40558799909799004,Be Mine,Jimin
1.6995849426500147,0.9564819739015777,-0.4222658761806262,0.29295885822555784,,
0.41675502552571647,0.8418350115584922,0.6874914201371601,-0.5452973705626997,Mantra,JENNIE
0.934139467238831,0.5726638825790726,-0.004853333814638793,-0.26587862763328046,,
0.7286031821747168,-0.5040206333386043,-1.1183582861782746,-0.5452973705626997,HAPPY,DAY6
0.31753061204648886,1.1359293932211907,0.9626665353555727,-1.9423910852097954,Standing Next to You,Jung Kook
0.4734546903709894,0.433093667552707,-1.1519483885151498,-0.26587862763328046,Smeraldo Garden Marching Band (feat. Loco),Jimin
0.6081163943785117,0.37826251164949193,-0.39301333871163224,0.4326682296902674,,
0.11199432698237455,0.5028787750658898,-0.0073517711785382285,0.013540115296138676,,
-1.7094824061720164,-0.3245732140189918,1.797873325795921,-0.40558799909799004,,
2.146094803306539,-0.1152178914794433,0.6835702614965952,-0.1261692561685709,3D (feat. Jack Harlow),Jung Kook
1.3452120373670597,1.3103921620041479,0.16590791990412648,0.4326682296902674,,
0.8916147186048764,1.355254016834051,1.6246830357511417,1.550343201407944,Supersonic,fromis_9
1.2247252495708547,1.0162977803414488,-0.9789316010650866,-0.6850067420274092,Supernova,aespa
-0.6463636903231499,1.7191335060099324,1.902009583144024,-2.780647313998053,Closer Than This,Jimin
0.140344159405011,-0.12518719255275512,-1.6026040280285827,1.550343201407944,My Name is Malguem,QWER
0.5797665619558753,0.7670652535086534,-0.9792786062545168,0.013540115296138676,Slow Dance (feat. Sofia Carson),Jimin
-0.2707284107232176,-0.9077773268077333,0.4103730758579362,1.1312150870138153,Supernatural,NewJeans
-0.12897924861003535,0.6274950384822877,0.4093667608085878,-2.082100456674505,,
-0.6605386065344682,-1.9146767352122276,0.31234410984381117,-1.9423910852097954,Like Crazy,Jimin
0.1970438242502839,1.6543330490334056,1.55431038333463,1.2709244584785249,Rebirth (Intro),Jimin
0.30335569583517064,-0.977562434320916,-0.38079875604367736,0.9915057155491057,Igloo,KISS OF LIFE
0.26083094720121597,0.8667582642417717,-0.14667435473489707,-1.2438442278862474,How Sweet,NewJeans
-1.8370566520738805,-1.9944311437987223,1.7692106971489592,-1.8026817137450857,,
-1.0857860928740146,-0.0853099882595078,1.6557052996862316,-1.5232629708156666,Touch,KATSEYE
0.4451048579483529,-1.0323935902241312,-0.35262193466191816,-1.2438442278862474,Interlude : Showtime,Jimin
-1.0078240537117649,1.5745786404469109,2.2455794211991935,-1.8026817137450857,Time of Our Life -Japanese ver.- - Japanese ver.,DAY6
0.3317055282578071,1.2605456566375886,0.6169799656448756,-0.8247161134921187,Love Me Again,V
-0.19276637156096738,0.9166047696083304,0.27094639074474824,-1.8026817137450857,Armageddon,aespa
0.3317055282578071,0.7720499040453094,-1.0490960503679398,-1.6629723422803762,Here With Me,d4vd
0.17578144993330658,1.1458986942945026,-0.007872278962684047,-1.3835535993509571,Welcome to the Show,DAY6
0.36714281878610266,1.4300237748838898,0.33830009801321465,-2.082100456674505,"How can I love the heartbreak, you're the one I love",AKMU
1.0475387969293768,-0.21989555274921754,-0.14563333916660542,-1.3835535993509571,Super Tuna,Jin
0.26083094720121597,-1.037378240760787,-0.02164838498307638,0.8517963440843961,,
0.2750058634125342,0.2087843934031913,0.20095544403661045,0.7120869726196866,double take,Dhruv
0.9412269253444902,-1.5707358481829696,-0.7884951531056104,0.29295885822555784,Who (Rock Remix),Jimin
1.0121015064010812,0.7670652535086534,0.3396534182519943,0.15324948676084824,Warmth,Lim Young Woong
0.4309299417370347,1.3702079684440187,-0.25153932298080417,2.6680181731256205,You Were Beautiful,DAY6
-2.0071556466096987,-1.5906744503295933,1.3808077886193637,0.15324948676084824,Who (Acoustic Remix),Jimin
0.8916147186048764,0.4729708718459543,-0.8752464504632435,2.248890058731492,Melt Down,DAY6
0.43801739984269383,-0.22986485382252939,-0.45797271017302793,1.6900525728726536,NEMONEMO,YENA
0.508891980899285,-1.54581259549969,1.2410340983167456,0.013540115296138676,Home,Lim Young Woong
-0.32034061746283143,-0.10524859040613145,-1.5349380160896287,-0.1261692561685709,Pump Up The Volume!,PLAVE
0.07655703645407898,0.6823261943855028,-0.5244589044679179,0.15324948676084824,Who (Shibuyakei Remix),Jimin
-0.8660748915985825,-0.7283299074881205,-1.31174427824791,0.013540115296138676,CROOKED,G-DRAGON
0.9412269253444902,0.5178327266758576,0.7898232505002236,-0.26587862763328046,Who (Instrumental),Jimin
0.6152038524841709,-0.24980345596915304,-0.12148177798224043,2.6680181731256205,,
0.7782153889143305,-0.0853099882595078,0.4760264576981938,-0.1261692561685709,,
0.16869399182764747,-0.8828540741244536,-1.3227443427528582,-0.40558799909799004,,
0.6081163943785117,0.7172187481420943,-0.5638786939872267,1.8297619443373632,sining (feat. Jay R),Dionela
-1.3054972941494472,-0.8379922192945504,0.033213135465890914,-0.1261692561685709,Dilaw,Maki
-0.7101508132740819,-1.256702864373647,0.025648422336305186,-0.26587862763328046,blue,yung kai
1.7917218980235832,-0.6884527031948732,0.027938656586546786,-0.1261692561685709,Gusto Ko Sakin Ka Lang,Robledo Timido
0.3954926512087391,-0.3544811172389267,1.0360234324011863,1.8297619443373632,,
0.8987021767105354,-1.097194047200658,-0.14768066978424596,-0.40558799909799004,Taste,Sabrina Carpenter
-0.058104667553444206,-0.015524880746324955,-0.70507510556651,0.7120869726196866,,
0.22539365667292038,0.06921417837682563,-0.1516712294626969,1.550343201407944,Palagi - TJxKZ Version,TJ Monterde
0.4947170646879667,0.02435232354692238,-0.4577992075783128,-1.8026817137450857,Bed Chem,Sabrina Carpenter
1.3452120373670597,0.492909473992578,-0.3542528590522416,-0.26587862763328046,Please Please Please,Sabrina Carpenter
-0.12189179050437624,0.7620806029719975,-0.006623060280734083,-0.1261692561685709,Tadhana,Up Dharma Down
-0.6321887741118317,-1.3364572729601418,-1.560581699588545,1.2709244584785249,Namumula,Maki
0.6506411430124664,-0.13515649362606696,-0.002806003196998244,-0.1261692561685709,Tingin,Cup of Joe
0.31753061204648886,-1.6853828105260558,-1.602291723358095,0.9915057155491057,TAKE ALL THE LOVE,Arthur Nery
-1.6456952832210843,0.43807831808936293,-1.574982414949912,-0.1261692561685709,Boyfriend,ALLMO$T
-0.2707284107232176,0.07918347945013747,-1.5350074171275145,1.6900525728726536,"Good Luck, Babe!",Chappell Roan
-0.9298620145495146,-2.283540874924765,-0.4088367753496646,-0.5452973705626997,,
0.6648160592237847,0.6723568933121911,-0.9444392852356917,-0.40558799909799004,Misteryoso,Cup of Joe
-0.22111620398360385,-0.6286368967550021,-0.932502306719281,-0.40558799909799004,Mahika,Adie
0.09781941077105631,-0.9925163859308838,-0.8396437180276705,-0.40558799909799004,Espresso,Sabrina Carpenter
0.11908178508803366,-1.0872247461273463,0.5052789951671873,-0.40558799909799004,Isa lang,Arthur Nery
-0.3841277404137627,-0.40432762260548594,0.7910030681442881,1.550343201407944,Ikaw Lang,NOBITA
1.4586113670576046,-0.0902946387961637,0.062049266707568274,0.013540115296138676,Babaero,gins&melodies
0.11199432698237455,-1.256702864373647,1.240791194684144,-0.5452973705626997,,
0.012769913503146943,0.30349275359965316,-0.07657930646992962,-0.40558799909799004,Diet Pepsi,Addison Rae
-1.0857860928740146,-1.6455056062328084,0.12693923713107752,1.2709244584785249,Oksihina,Dionela
0.6293787686954891,1.1010368394645993,-0.14525163345823197,0.8517963440843961,,
0.45219231605401206,-0.04543278396626046,0.8795587924869598,0.5723776011549769,The Man Who Can't Be Moved,The Script
1.7633720656009466,0.06422952784016972,0.09664568409379236,0.29295885822555784,we can't be friends (wait for your love),Ariana Grande
-1.5819081602701524,-0.3694350688488945,-0.8822559552897401,-0.40558799909799004,Ikot,Over October
0.62229131058983,1.4748856297137931,1.064477857934491,-1.6629723422803762,Burgis,Flow G
-1.1991854225645604,-0.7083913053414969,-0.9752880465760658,-0.5452973705626997,Saan?,Maki
0.9624892996614675,0.9764205760482014,-0.8408582361906777,0.5723776011549769,Best Part (feat. H.E.R.),Daniel Caesar
-0.6109263997948543,-1.2766414665202708,1.1005316971163226,0.5723776011549769,,
-1.3125847522551064,-1.092209396664002,-1.4076912131254524,0.7120869726196866,Walang Alam,Hev Abi
0.86326488618224,-0.33952716562895957,-0.9447862904251219,0.29295885822555784,Get You (feat. Kali Uchis),Daniel Caesar
1.7421096912839693,1.056174984634696,-0.35546737721524885,-0.26587862763328046,Museo,Eliza Maturan
0.4451048579483529,0.5626945815057608,-0.8713599923416212,-1.1041348564215379,I Love You So,The Walters
0.4309299417370347,-0.578790391388443,-0.1807155638180326,-0.1261692561685709,Palagi,TJ Monterde
-1.3196722103607654,-1.1769484557871523,-1.7296426278791006,0.29295885822555784,Randomantic,James Reid
1.054626255035036,0.9664512749748896,-1.048922547773225,0.15324948676084824,Heaven Knows - This Angel Has Flown,Orange & Lemons
-0.19276637156096738,-0.3494964667022708,-0.910224573557841,-0.26587862763328046,Umaasa,Calein
-0.029754835130807743,-0.4691280795820128,0.3401392255171964,0.15324948676084824,Musika,Dionela
0.012769913503146943,-0.5887596924617549,-1.5700202407410553,-0.5452973705626997,Snooze,SZA
1.6074479872764462,0.4131550654060833,-0.8061924177665671,0.15324948676084824,"Salamin, Salamin",BINI
-0.12189179050437624,-0.2398341548958412,0.82455846996222,0.15324948676084824,Unti-Unti,Up Dharma Down
1.1467632104086045,-0.0853099882595078,-1.254176117321385,-0.5452973705626997,Miss Miss,Rob Deniel
0.4947170646879667,-0.1152178914794433,-0.49236092444559365,-0.5452973705626997,Jo Tum Mere Ho,Anuv Jain
1.061713713140695,-0.22488020328587346,-0.4592913298928638,0.013540115296138676,"Aaj Ki Raat (From ""Stree 2"")",Sachin-Jigar
1.7917218980235832,0.5078634256025457,-0.9439534779704886,-0.6850067420274092,"Chuttamalle (From ""Devara Part 1"")",Shilpa Rao
1.536573406219855,-0.030478832356292705,0.33975751980882296,0.15324948676084824,"Aayi Nai (From ""Stree 2"")",Sachin-Jigar
-1.418896623839993,-1.1271019504205932,-1.5014520153095823,0.15324948676084824,Ishq,Faheem Abdullah
-2.4111407586322677,-1.1320866009572492,-1.0664463098394665,0.29295885822555784,Manasilaayo,Anirudh Ravichander
-0.9723867631834692,-2.5327734017575607,-0.8992245090528929,0.013540115296138676,"Raanjhan (From ""Do Patti"")",Sachet-Parampara
1.6641476521217191,-0.5987289935350667,0.8575586634770634,0.013540115296138676,Millionaire,Yo Yo Honey Singh
0.6719035173294439,-1.3763344772533892,-1.2677440202281185,0.013540115296138676,Husn,Anuv Jain
0.48762960658230764,-1.43615028369326,-0.5284494641463693,0.013540115296138676,"Sajni (From ""Laapataa Ladies"")",Ram Sampath
0.515979439004944,0.0592448773035138,0.16670603183981658,-1.6629723422803762,Softly,Karan Aujla
1.3877367860010144,-2.014369745945346,0.8609593143334832,0.15324948676084824,Bhool Bhulaiyaa 3 - Title Track (feat. Pitbull),Pitbull
-0.17859145534964915,-0.18500299899262612,-1.0479509332428192,-0.1261692561685709,Tauba Tauba,Karan Aujla
-0.008492460813830401,-0.18500299899262612,-0.701709155229034,0.15324948676084824,"Tumhare Hi Rahenge Hum (From ""Stree 2"")",Sachin-Jigar
0.927052009133172,-1.5159046922797546,-0.7387693094602148,-0.26587862763328046,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh
1.4798737413745822,-0.9127619773443891,-1.0476039280533889,0.013540115296138676,Born to Shine,Diljit Dosanjh
0.515979439004944,0.6922954954588146,-0.008045781557399649,-0.5452973705626997,Apna Bana Le,Sachin-Jigar
-0.2707284107232176,1.061159635171352,-0.8732685208834894,-0.40558799909799004,Tum Se Hi,Pritam
0.9128770929218537,-0.025494181819636787,-1.0484714410269649,0.013540115296138676,Tere Bina Na Guzara E,Josh Brar
-0.2707284107232176,0.8866968663883954,1.3840349368810683,-0.1261692561685709,"Naina (From ""Crew"")",Diljit Dosanjh
1.2034628752538774,0.9215894201449862,0.6172922703153635,-1.1041348564215379,"Khoobsurat (From ""Stree 2"")",Sachin-Jigar
0.30335569583517064,0.44306296862601885,-1.258340179594551,-0.26587862763328046,Russian Bandana,Dhanda Nyoliwala
-2.205604473568154,-0.693437353731529,-1.0864338087506655,-0.26587862763328046,"Hey Minnale (From ""Amaran"") (Tamil)",G. V. Prakash
0.8136526794426261,-0.6884527031948732,-0.5276513522106787,0.15324948676084824,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz
-1.0786986347683556,0.7371573502887179,1.7722296422970045,0.013540115296138676,Old Money,AP Dhillon
1.245987623887832,0.5577099309691049,0.8253565818979102,-0.26587862763328046,Suniyan Suniyan,Juss
0.9766642158727857,0.18884579125656764,1.2439836424269053,-0.26587862763328046,Pehle Bhi Main,Vishal Mishra
